2||
23|29.054005 95.204124 61.937165 96.255149 77.414004 33.327812 27.929712 52.255099 48.784883 3.539874 86.250986 53.545752 47.302986 74.459315 24.978183 19.923737 58.0782 24.132408 32.750209 6.996677 5.216978 35.531157 52.691319 94.891476 63.960676 41.440284 40.677011 23.538408 47.390816 95.906488 12.195048 43.298447 68.563608 76.242025 55.508014 64.116455 93.835895 90.255284 25.117317 54.119858 99.733416 52.772068 18.937199 76.607152 5.69598 15.032027 55.128594 27.257229 71.964369 72.678341 31.928999 76.695111 64.772616 70.597304 45.663253 43.246799 10.657741 47.484873 95.468746 88.844792 5.608771 7.104279 26.942192 69.447736 43.760391 12.784676 42.560143 57.317648 74.424679 40.302193 64.964955 68.131564 61.566781 4.641083 71.050264 12.857045 5.474737 47.366518 1.682993 7.286959 39.099253 46.856209 10.561168 95.372483 85.210118 48.665126 58.77829 31.559713 98.366045 11.991283 30.416656 22.094536 86.566763 50.881564 41.043192 39.881788 88.704851 25.742158 79.129679 70.80842 44.838187 36.579312 43.685255 45.302773 31.5543 62.38388 41.114183 30.37119 77.275117 45.512754 47.355063 87.955387 45.466343 37.599641 89.799668 97.638224 78.570274 40.14382 67.116739 74.093442 29.625712|71.9728894 33.167476 57.307444399999994 24.516368166666666 57.702982399999996 43.9415542 61.5457098 69.30563966666666 34.280190399999995 56.1048098 46.9875426 45.2422755 45.1741188 61.878034400000004 28.277929399999998 33.47651083333333 64.5158584 40.3901604 54.900333599999996 45.4613745 51.3314248 61.6352204 64.5313685
23|72.400389 94.977775 65.57701 66.878916 43.510813 65.340792 22.598851 77.036877 53.915008 97.995786 34.169727 71.167452 1.673148 41.613359 76.638186 25.947306 61.352513 22.090355 39.835254 99.367221 19.663469 91.274856 5.978018 58.298082 82.127967 83.733208 39.125063 59.034944 71.212528 76.17005 74.664386 57.891573 25.156614 70.521699 56.129009 54.430622 98.707543 13.648515 78.065321 32.476724 72.657891 95.034503 27.444085 56.715209 52.830083 49.519927 16.705371 62.546175 89.346903 66.327365 28.91425 80.602861 42.001897 14.521023 60.58454 46.036198 52.982391 99.115972 56.944634 95.347529 35.263061 75.892091 7.533708 30.038955 69.192534 69.021143 82.843045 38.017314 27.363005 35.84193 53.732714 2.415836 37.453431 65.724436 14.86023 31.111368 87.262132 93.355268 24.972751 17.792637 11.771727 8.570599 79.406702 73.899636 26.43963 48.910703 69.538366 2.809015 81.889767 85.95306 21.130226 70.344456 69.929124 33.705936 87.842247 21.839753 47.391723 31.3711 44.186059 81.230566 56.996958 60.928677 98.70091 22.340233 22.272855 61.969493 15.022377 96.424611 34.124355 44.004794 43.116769 82.766549 91.534211 67.701057 17.140124 35.516829 70.639357 21.608176 88.269574 87.227715 22.649747 36.427512 22.875478 71.856387 4.710861 69.569918 6.264544 84.111796 54.324372 58.317 9.521564 4.424812 35.308312 98.471426 60.010355 86.228609 6.264967 10.184472 2.090742 69.697486 17.639503 27.266312 66.702682 69.549881 32.240434 46.745255 28.904503 56.133367 35.587209 36.0 24.887901 29.216562 26.094249 1.623024 31.040403 59.202582 26.866972 11.297069 84.602383 46.90815 51.177734 31.188692 88.708561 75.404581 62.263947 65.941832 69.238193 50.047352 41.316097 39.000404 50.413422 46.860614 52.891595 53.304838 78.858283 89.258915 22.396995 2.221383 30.103811 3.185518 79.637295 62.036004 28.552523 19.125734 86.861513 83.612133 68.365912 69.170837 74.454458 45.462692 39.74033 55.286971 88.044218 99.136813 91.699317 83.543823 7.438409 24.69261 97.100038 54.35091 51.481444 30.983339 86.197131 51.680955 99.034923 7.555152 99.328188 1.338843 14.826312 38.951501 63.951073 11.062975 56.240764 93.934747 43.55116 76.235804 59.189322 58.239285 17.320786 46.398707 90.034952 67.418487 21.67905 44.696866 54.357297 33.676442 57.775949 63.157367 1.784746 22.001551 65.669071 21.43401 7.277798 76.188989 33.387014 95.781022 55.875978 10.131165 63.682724 26.225773|66.0232217 47.3854521 60.11659736363636 55.9685511 56.90788472727272 57.868933600000005 41.22305590909091 43.48278499999999 55.0843983 53.321287454545455 55.89370709999999 43.53834181818182 48.0324099 39.510031181818185 32.86898 54.4359921 53.962428 46.3701826 61.69731618181818 57.9050923 48.500339000000004 48.0979863 43.423190454545455
120||
120|81.442626|81.442626
120|72.415392 75.834446|72.415392 75.834446
120|5.721855 3.421667 79.787163 14.050789 20.17657|5.721855 3.421667 79.787163 14.050789 20.17657
120|2.991644 16.351131 47.359967 95.805501 32.130495 25.932892 82.793892 18.443394 63.51229 61.517389 93.532503 4.372225 56.317611 38.284962 82.364836 25.229221 71.498006 18.5267 49.510272 96.833921 23.99297 27.889284 91.751155|2.991644 16.351131 47.359967 95.805501 32.130495 25.932892 82.793892 18.443394 63.51229 61.517389 93.532503 4.372225 56.317611 38.284962 82.364836 25.229221 71.498006 18.5267 49.510272 96.833921 23.99297 27.889284 91.751155
120|67.446429 6.589934 18.647282 23.718138 28.991646 84.459909 70.051708 97.974443 66.968166 62.785826 38.311722 71.738947 49.346845 5.888105 49.201636 38.406353 53.096044 4.874854 2.792529 98.287461 37.125124 33.002339 14.833245 59.249653|67.446429 6.589934 18.647282 23.718138 28.991646 84.459909 70.051708 97.974443 66.968166 62.785826 38.311722 71.738947 49.346845 5.888105 49.201636 38.406353 53.096044 4.874854 2.792529 98.287461 37.125124 33.002339 14.833245 59.249653
120|91.470743 18.036919 50.023085 49.970081 76.582496 56.507864 23.887467 18.96615 72.461922 7.81201 86.470842 3.34551 18.94925 46.779329 84.400106 61.962523 74.58047 76.102523 72.238204 5.162224 82.527897 14.772717 16.231624 3.754088 2.839303 87.6948 38.097461 8.650255 4.666611 84.637987 60.158232 91.631391 3.737605 11.255825 28.667799 19.10048 11.215332 20.055243 64.036198 16.810516 16.863929 53.552888 37.550661 14.961526 56.81325 50.795433 38.801827|91.470743 18.036919 50.023085 49.970081 76.582496 56.507864 23.887467 18.96615 72.461922 7.81201 86.470842 3.34551 18.94925 46.779329 84.400106 61.962523 74.58047 76.102523 72.238204 5.162224 82.527897 14.772717 16.231624 3.754088 2.839303 87.6948 38.097461 8.650255 4.666611 84.637987 60.158232 91.631391 3.737605 11.255825 28.667799 19.10048 11.215332 20.055243 64.036198 16.810516 16.863929 53.552888 37.550661 14.961526 56.81325 50.795433 38.801827
120|47.429621 3.975599 61.506504 19.337365 33.576424 0.929296 88.771167 58.763104 39.217631 54.184925 93.98742 13.207762 38.342623 70.805974 37.210641 70.678054 90.822405 4.086245 28.450558 29.28159 75.02271 78.430472 69.946489 92.475264 18.570599 39.337081 85.291539 76.552919 11.268286 97.975347 74.048616 86.59172 36.210257 60.545729 95.874136 89.793393 57.70925 88.997019 99.898585 83.922919 65.584985 96.034033 14.372985 40.369677 56.407755 13.161933 78.075656 6.21476 62.875655 27.968969 32.282779 60.683004 19.143761 44.751128 85.721455 98.685639 26.25581 36.560478 69.376436 18.976261 84.912021 19.869237 55.671603 33.942353 0.109451 0.10164 0.195659 32.821851 27.521026 99.137187 63.766258 6.524879 71.602343 23.246335 48.153214 72.261874 85.668233 93.52782 42.094432 31.771861 39.747297 31.273792 74.165491 46.297799 68.55132 15.196572 78.280724 96.675662 20.300435 61.658422 16.208567 3.53269 41.398509 18.325976 73.070618 57.233832 67.452359 96.797701 5.826015 9.835917 3.576101 45.940558 82.44777 68.377841 54.781688 85.61703 37.215695 11.296063 64.160192 2.560214 22.936152 2.979598 16.162015 6.388975 53.154674 12.809671 60.342424 82.417957 34.440355|47.429621 3.975599 61.506504 19.337365 33.576424 0.929296 88.771167 58.763104 39.217631 54.184925 93.98742 13.207762 38.342623 70.805974 37.210641 70.678054 90.822405 4.086245 28.450558 29.28159 75.02271 78.430472 69.946489 92.475264 18.570599 39.337081 85.291539 76.552919 11.268286 97.975347 74.048616 86.59172 36.210257 60.545729 95.874136 89.793393 57.70925 88.997019 99.898585 83.922919 65.584985 96.034033 14.372985 40.369677 56.407755 13.161933 78.075656 6.21476 62.875655 27.968969 32.282779 60.683004 19.143761 44.751128 85.721455 98.685639 26.25581 36.560478 69.376436 18.976261 84.912021 19.869237 55.671603 33.942353 0.109451 0.10164 0.195659 32.821851 27.521026 99.137187 63.766258 6.524879 71.602343 23.246335 48.153214 72.261874 85.668233 93.52782 42.094432 31.771861 39.747297 31.273792 74.165491 46.297799 68.55132 15.196572 78.280724 96.675662 20.300435 61.658422 16.208567 3.53269 41.398509 18.325976 73.070618 57.233832 67.452359 96.797701 5.826015 9.835917 3.576101 45.940558 82.44777 68.377841 54.781688 85.61703 37.215695 11.296063 64.160192 2.560214 22.936152 2.979598 16.162015 6.388975 53.154674 12.809671 60.342424 82.417957 34.440355
120|12.03361 67.121523 72.851839 88.399884 55.410628 58.205783 86.307535 67.720151 97.488034 28.699451 77.437789 63.283561 46.8413 1.076376 47.642984 26.338246 60.15205 50.945958 51.041527 5.876799 13.154222 60.694378 68.20387 99.053293 79.273161 29.007303 45.568395 50.573321 80.399244 39.452257 92.059616 48.395874 39.798441 47.977003 35.73502 99.963163 4.635478 39.963799 7.943471 67.791491 15.066295 14.914039 42.33463 60.207091 76.36098 44.449901 29.509758 36.786513 88.834621 21.32355 1.13903 88.579931 48.293868 13.228193 13.603526 89.040045 74.912544 6.440859 67.511521 21.384127 44.589885 60.504366 5.090735 93.55024 33.519994 14.391598 78.021913 10.913762 3.717747 65.19805 47.007349 90.059029 79.067982 20.648431 4.516801 60.339486 47.040797 30.113156 91.686482 20.846572 64.326189 7.351438 92.357503 94.874639 61.804956 32.036079 72.395613 90.3484 79.491414 4.074444 50.408298 13.993163 54.635143 95.003584 86.49292 24.880751 55.192272 31.744213 16.843798 74.373741 75.93388 33.670843 42.021041 69.647147 72.757831 46.35526 11.822934 9.564088 16.955667 82.638015 49.62966 64.44704 36.455242 36.893623 17.602571 97.461088 60.552831 12.863466 70.266407 59.791603|12.03361 67.121523 72.851839 88.399884 55.410628 58.205783 86.307535 67.720151 97.488034 28.699451 77.437789 63.283561 46.8413 1.076376 47.642984 26.338246 60.15205 50.945958 51.041527 5.876799 13.154222 60.694378 68.20387 99.053293 79.273161 29.007303 45.568395 50.573321 80.399244 39.452257 92.059616 48.395874 39.798441 47.977003 35.73502 99.963163 4.635478 39.963799 7.943471 67.791491 15.066295 14.914039 42.33463 60.207091 76.36098 44.449901 29.509758 36.786513 88.834621 21.32355 1.13903 88.579931 48.293868 13.228193 13.603526 89.040045 74.912544 6.440859 67.511521 21.384127 44.589885 60.504366 5.090735 93.55024 33.519994 14.391598 78.021913 10.913762 3.717747 65.19805 47.007349 90.059029 79.067982 20.648431 4.516801 60.339486 47.040797 30.113156 91.686482 20.846572 64.326189 7.351438 92.357503 94.874639 61.804956 32.036079 72.395613 90.3484 79.491414 4.074444 50.408298 13.993163 54.635143 95.003584 86.49292 24.880751 55.192272 31.744213 16.843798 74.373741 75.93388 33.670843 42.021041 69.647147 72.757831 46.35526 11.822934 9.564088 16.955667 82.638015 49.62966 64.44704 36.455242 36.893623 17.602571 97.461088 60.552831 12.863466 70.266407 59.791603
120|61.326929 76.990457 60.837648 87.647434 96.968107 40.672544 64.834914 37.436097 41.057879 36.613956 64.727147 35.250511 35.198766 84.678382 79.973642 67.622644 84.362219 38.60643 64.265585 25.123719 31.536977 10.064357 79.849497 92.12919 30.271994 37.832112 11.703582 14.220283 63.819218 89.202507 8.396146 25.461334 75.909712 22.588313 87.768386 35.280196 47.341928 20.165386 29.074323 42.453994 27.821173 72.910396 3.018723 63.878823 80.25644 32.612098 19.151192 11.990653 7.742047 79.215408 60.303678 1.512605 45.329547 59.86857 31.937497 3.483653 42.09978 35.358594 97.226929 35.974035 92.253288 86.804618 57.435161 12.596645 80.781041 9.016146 55.721249 9.727215 9.258822 41.055444 15.630499 99.195092 57.795113 89.715127 95.651512 75.792724 64.575586 47.298329 77.774322 66.936787 15.800119 53.004584 41.351633 51.546681 71.313775 68.903666 56.976283 78.882105 82.521185 9.237298 14.507343 4.7175 16.043181 95.897775 30.956157 43.900259 46.534372 56.440679 27.947633 77.868233 33.167193 84.560406 80.349104 0.114245 54.770805 9.309028 88.396058 6.935875 26.722648 76.87559 59.086001 66.696035 41.305301 52.054608 20.327354 46.237534 25.726375 67.551732 10.672639 13.754616 19.755128|61.326929 76.990457 60.837648 87.647434 96.968107 40.672544 64.834914 37.436097 41.057879 36.613956 64.727147 35.250511 35.198766 84.678382 79.973642 67.622644 84.362219 38.60643 64.265585 25.123719 31.536977 10.064357 79.849497 92.12919 30.271994 37.832112 11.703582 14.220283 63.819218 89.202507 8.396146 25.461334 75.909712 22.588313 87.768386 35.280196 47.341928 20.165386 29.074323 42.453994 27.821173 72.910396 3.018723 63.878823 80.25644 32.612098 19.151192 11.990653 7.742047 79.215408 60.303678 1.512605 45.329547 59.86857 31.937497 3.483653 42.09978 35.358594 97.226929 35.974035 92.253288 86.804618 57.435161 12.596645 80.781041 9.016146 55.721249 9.727215 9.258822 41.055444 15.630499 99.195092 57.795113 89.715127 95.651512 75.792724 64.575586 47.298329 77.774322 66.936787 15.800119 53.004584 41.351633 51.546681 71.313775 68.903666 56.976283 78.882105 82.521185 9.237298 14.507343 4.7175 16.043181 95.897775 30.956157 43.900259 46.534372 56.440679 27.947633 77.868233 33.167193 84.560406 80.349104 0.114245 54.770805 9.309028 88.396058 6.935875 26.722648 76.87559 59.086001 66.696035 41.305301 52.054608 20.327354 46.237534 25.726375 67.551732 10.672639 16.754872
120|53.290326 58.168516 0.298268 98.714614 83.53865 37.982938 15.88304 82.587823 97.694724 17.812168 75.602668 81.79839 93.721616 20.862463 12.047854 16.452679 23.125818 90.006129 90.991957 47.377932 12.749643 35.254292 24.11526 64.837093 72.000295 77.60983 43.70386 45.68558 46.788506 37.018999 45.510412 68.526632 71.129293 32.638646 56.684948 14.503833 4.521388 38.697175 35.926879 3.250502 7.949192 42.57703 94.228621 83.751373 3.019831 31.673091 36.86894 31.112538 13.708495 59.036796 83.908058 38.16972 17.635258 10.527861 1.515927 76.532689 23.079859 72.398613 79.076584 8.342262 18.893953 31.539016 76.889136 73.683721 30.286216 45.190473 35.509288 47.170946 79.358675 26.172081 81.048629 91.999659 60.099638 95.916599 93.800439 17.113922 99.146278 20.055664 80.465013 12.12293 30.268942 44.213837 83.91975 68.073006 20.383914 89.784281 86.541568 50.98844 5.063208 28.565913 29.244896 41.879 94.25906 59.509294 81.960848 7.129574 24.549449 73.127497 34.045276 22.746183 6.303307 5.085701 41.234895 54.628527 39.989074 56.502403 29.091662 1.682397 67.437944 33.570853 49.143936 37.770727 26.996972 5.176133 29.657972 29.800476 11.491683 2.95333 48.067359 1.955318 87.894539 36.027502 44.374722 52.565713 2.40712 10.144388 78.534257 55.647059 49.327519 34.375775 75.122354 50.314319 79.232743 83.568897 89.387232 72.587946 67.392727 46.157952 53.33903 57.9037 52.524743 81.913164 85.808827 5.209185 75.203267 61.623349 59.836768 90.824302 4.958278 47.506551 37.537082 94.839403 16.462029 56.30299 14.433042 75.388151 48.908494 73.540607 30.704688 88.335727 0.703922 22.462962 73.339036 87.888352 77.72645 27.511863 8.094673 70.934401 73.145857 6.058448 93.48159 52.783375 3.350872 47.952423 33.817353 10.433776 88.533982 93.462295 12.409077 44.562623 27.339951 67.229139 10.979756 33.351673 41.031018 47.278569 43.518425 59.603657 94.020615 93.148374 90.737611 82.894447 22.835818 24.444174 45.97565 64.33106 60.630907 34.958288 99.177366 31.235149 1.938885 9.07882 20.942573 73.085488 84.076727 4.174418 23.698606 24.237082 78.653884 89.765241 26.332667 10.23812 96.685625 97.145212 71.66184 47.264077 74.680715 76.736453 50.933805 27.129565 52.514398 66.226511 32.430202 63.929478 14.672899 97.083897 21.140001 22.630824 96.029937 95.003686 92.525204 84.116112 84.85808 82.113764 56.668105 7.42771 73.17431 83.57732 83.781089 4.350737|55.729421 49.506440999999995 60.760794000000004 49.2354315 57.753446 78.70052899999999 57.2920395 14.250266499999999 56.5659735 69.1849445 24.0019675 44.476176499999994 74.80506249999999 44.694720000000004 41.903752499999996 57.018522000000004 51.883969500000006 35.5943905 21.6092815 19.5886905 25.263111000000002 88.989997 17.346460999999998 33.990739000000005 36.372645500000004 61.038889 14.081559500000001 39.024308000000005 47.739236 43.709423 25.2164845 75.2864285 37.7383445 41.340117 52.765378 86.524144 78.0081185 55.4571805 59.600971 46.2939715 37.2413895 75.99637799999999 55.0840975 68.765004 16.8145605 35.561948 76.884177 44.545211 48.838473 28.3957295 5.694504 47.931711 48.2457385 15.3870295 50.5043985 43.457331499999995 16.0865525 29.729224000000002 7.2225065 25.0113385 61.9610205 48.470217500000004 6.275753999999999 67.09065799999999 41.851647 62.7183365 81.40082000000001 80.987589 56.7753395 55.621365 67.2189535 45.509006 68.413308 75.330535 26.2324145 66.1882425 36.3825095 44.9105965 61.22455049999999 59.520207500000005 11.583442 80.613694 52.6191565 39.514537 39.6021525 73.1324825 25.651647500000003 22.1255645 90.9981385 28.48585 47.284545 22.1657145 44.1547935 51.561041 93.5844945 86.816029 23.639996 55.153355 47.7945975 65.2062575 5.5088525 47.0140305 44.125572500000004 23.967844 84.2095625 18.2853935 96.9154185 59.4629585 75.708584 39.031684999999996 59.3704545 48.17984 55.878398 21.8854125 95.5168115 88.32065800000001 83.485922 32.0479075 78.375815 44.065912999999995
23|0.0 1.0 2.0 3.0 4.0 5.0 6.0 7.0 8.0 9.0 10.0 11.0 12.0 13.0 14.0 15.0 16.0 17.0 18.0 19.0 20.0 21.0 22.0 23.0 24.0 25.0 26.0 27.0 28.0 29.0 30.0 31.0 32.0 33.0 34.0 35.0 36.0 37.0 38.0 39.0 40.0 41.0 42.0 43.0 44.0 45.0 46.0 47.0 48.0 49.0 50.0 51.0 52.0 53.0 54.0 55.0 56.0 57.0 58.0 59.0 60.0 61.0 62.0 63.0 64.0 65.0 66.0 67.0 68.0 69.0 70.0 71.0 72.0 73.0 74.0 75.0 76.0 77.0 78.0 79.0 80.0 81.0 82.0 83.0 84.0 85.0 86.0 87.0 88.0 89.0 90.0 91.0 92.0 93.0 94.0 95.0 96.0 97.0 98.0 99.0 0.0 1.0 2.0 3.0 4.0 5.0 6.0 7.0 8.0 9.0 10.0 11.0 12.0 13.0 14.0 15.0 16.0 17.0 18.0 19.0|2.0 7.0 12.0 17.0 22.5 28.0 33.0 38.0 43.0 48.5 54.0 59.0 64.0 69.5 75.0 80.0 85.0 90.0 95.5 21.0 6.0 11.0 16.5
23|42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0|42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0 42.0
23|100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0 100.0 0.0|60.0 40.0 60.0 40.0 50.0 60.0 40.0 60.0 40.0 50.0 60.0 40.0 60.0 50.0 40.0 60.0 40.0 60.0 50.0 40.0 60.0 40.0 50.0
